Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.06     0.00       23     0.00     0.00  std::pair<std::__strip_reference_wrapper<std::decay<std::pair<int, int> >::type>::__type, std::__strip_reference_wrapper<std::decay<std::vector<unsigned char, std::allocator<unsigned char> > >::type>::__type> std::make_pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >(std::pair<int, int>&&, std::vector<unsigned char, std::allocator<unsigned char> >&&)
  0.00      0.06     0.00       23     0.00     0.00  std::pair<std::__strip_reference_wrapper<std::decay<int>::type>::__type, std::__strip_reference_wrapper<std::decay<int>::type>::__type> std::make_pair<int, int>(int&&, int&&)
  0.00      0.06     0.00       19     0.00     0.00  std::initializer_list<unsigned char>::end() const
  0.00      0.06     0.00       19     0.00     0.00  std::initializer_list<unsigned char>::size() const
  0.00      0.06     0.00       19     0.00     0.00  std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_base(std::allocator<unsigned char> const&)
  0.00      0.06     0.00       19     0.00     0.00  unsigned char* std::__uninitialized_copy<true>::__uninit_copy<unsigned char const*, unsigned char*>(unsigned char const*, unsigned char const*, unsigned char*)
  0.00      0.06     0.00       19     0.00     0.00  void std::vector<unsigned char, std::allocator<unsigned char> >::_M_range_initialize<unsigned char const*>(unsigned char const*, unsigned char const*, std::forward_iterator_tag)
  0.00      0.06     0.00       19     0.00     0.00  std::vector<unsigned char, std::allocator<unsigned char> >::vector(std::initializer_list<unsigned char>, std::allocator<unsigned char> const&)
  0.00      0.06     0.00       19     0.00     0.00  std::iterator_traits<unsigned char const*>::difference_type std::__distance<unsigned char const*>(unsigned char const*, unsigned char const*, std::random_access_iterator_tag)
  0.00      0.06     0.00       19     0.00     0.00  unsigned char* std::__copy_move_a<false, unsigned char const*, unsigned char*>(unsigned char const*, unsigned char const*, unsigned char*)
  0.00      0.06     0.00       19     0.00     0.00  unsigned char* std::uninitialized_copy<unsigned char const*, unsigned char*>(unsigned char const*, unsigned char const*, unsigned char*)
  0.00      0.06     0.00       19     0.00     0.00  std::iterator_traits<unsigned char const*>::iterator_category std::__iterator_category<unsigned char const*>(unsigned char const* const&)
  0.00      0.06     0.00       19     0.00     0.00  unsigned char* std::__uninitialized_copy_a<unsigned char const*, unsigned char*, unsigned char>(unsigned char const*, unsigned char const*, unsigned char*, std::allocator<unsigned char>&)
  0.00      0.06     0.00       19     0.00     0.00  unsigned char* std::copy<unsigned char const*, unsigned char*>(unsigned char const*, unsigned char const*, unsigned char*)
  0.00      0.06     0.00       19     0.00     0.00  std::iterator_traits<unsigned char const*>::difference_type std::distance<unsigned char const*>(unsigned char const*, unsigned char const*)
  0.00      0.06     0.00       18     0.00     0.00  __gnu_cxx::new_allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > >::new_allocator(__gnu_cxx::new_allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > const&)
  0.00      0.06     0.00       18     0.00     0.00  __gnu_cxx::__aligned_membuf<TestInfo>::_M_ptr()
  0.00      0.06     0.00       18     0.00     0.00  __gnu_cxx::__aligned_membuf<TestInfo>::_M_addr()
  0.00      0.06     0.00       18     0.00     0.00  __gnu_cxx::new_allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > >::_M_max_size() const
  0.00      0.06     0.00       18     0.00     0.00  std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > >::allocator(std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > const&)
  0.00      0.06     0.00       18     0.00     0.00  std::_List_node<TestInfo>::_M_valptr()
  0.00      0.06     0.00       18     0.00     0.49  void std::_Destroy_aux<false>::__destroy<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >*>(std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >*, std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >*)
  0.00      0.06     0.00       18     0.00     0.00  std::_Vector_base<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > >::_M_deallocate(std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >*, unsigned long)
  0.00      0.06     0.00       18     0.00     0.49  void std::_Destroy<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >*>(std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >*, std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >*)
  0.00      0.06     0.00       18     0.00     0.49  void std::_Destroy<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >*, std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > >(std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >*, std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >*, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > >&)
  0.00      0.06     0.00       12     0.00     0.00  fileSize(_IO_FILE*)
  0.00      0.06     0.00       12     0.00     0.33  readFile(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.06     0.00       12     0.00     0.00  testing::AssertionResult testing::internal::CmpHelperEQ<int, int>(char const*, char const*, int const&, int const&)
  0.00      0.06     0.00       12     0.00     0.00  testing::AssertionResult testing::internal::EqHelper::Compare<int, int, (void*)0>(char const*, char const*, int const&, int const&)
  0.00      0.06     0.00       12     0.00     0.49  TestInfo::~TestInfo()
  0.00      0.06     0.00       12     0.00     0.00  __gnu_cxx::new_allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > >::deallocate(std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >*, unsigned long)
  0.00      0.06     0.00       12     0.00     0.00  __gnu_cxx::new_allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > >::allocate(unsigned long, void const*)
  0.00      0.06     0.00       12     0.00     0.00  std::initializer_list<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > >::begin() const
  0.00      0.06     0.00       12     0.00     0.00  std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > >::end() const
  0.00      0.06     0.00       12     0.00     0.00  std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > >::begin() const
  0.00      0.06     0.00       12     0.00     0.00  std::_Vector_base<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > >::_M_allocate(unsigned long)
  0.00      0.06     0.00       12     0.00     0.00  std::_Vector_base<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > >::_Vector_impl::~_Vector_impl()
  0.00      0.06     0.00       12     0.00     0.00  std::_Vector_base<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > >::_Vector_impl_data::_Vector_impl_data()
  0.00      0.06     0.00       12     0.00     0.00  std::_Vector_base<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > >::~_Vector_base()
  0.00      0.06     0.00       12     0.00     0.00  std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_M_add_ref_copy()
  0.00      0.06     0.00       12     0.00     0.00  std::allocator_traits<std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > >::deallocate(std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > >&, std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >*, unsigned long)
  0.00      0.06     0.00       12     0.00     0.00  std::allocator_traits<std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > >::allocate(std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > >&, unsigned long)
  0.00      0.06     0.00       12     0.00     0.49  std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > >::~vector()
  0.00      0.06     0.00       12     0.00     0.00  std::vector<unsigned char, std::allocator<unsigned char> >::data()
  0.00      0.06     0.00       12     0.00     0.33  std::vector<unsigned char, std::allocator<unsigned char> >::resize(unsigned long)
  0.00      0.06     0.00       12     0.00     0.00  std::vector<unsigned char, std::allocator<unsigned char> >::vector()
  0.00      0.06     0.00       12     0.00     0.00  std::__cxx11::_List_base<TestInfo, std::allocator<TestInfo> >::_M_get_Node_allocator()
  0.00      0.06     0.00       12     0.00     0.00  std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&& std::move<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)
  0.00      0.06     0.00       12     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.06     0.00        8     0.00     0.00  std::_List_iterator<TestInfo>::_List_iterator(std::__detail::_List_node_base*)
  0.00      0.06     0.00        7     0.00     0.00  std::__cxx11::list<TestInfo, std::allocator<TestInfo> >::end()
  0.00      0.06     0.00        7     0.00     0.00  std::operator!=(std::_List_iterator<TestInfo> const&, std::_List_iterator<TestInfo> const&)
  0.00      0.06     0.00        6     0.00     1.05  TestBmp(TestInfo const&)
  0.00      0.06     0.00        6     0.00     0.00  BmpDecoder::BmpInfo::~BmpInfo()
  0.00      0.06     0.00        6     0.00     0.00  testing::AssertionResult::AssertionResult<bool>(bool const&, std::enable_if<!std::is_convertible<bool, testing::AssertionResult>::value, void>::type*)
  0.00      0.06     0.00        6     0.00     0.00  testing::AssertionResult testing::internal::CmpHelperEQ<BmpDecoder::PixFmt, BmpDecoder::PixFmt>(char const*, char const*, BmpDecoder::PixFmt const&, BmpDecoder::PixFmt const&)
  0.00      0.06     0.00        6     0.00     0.00  testing::AssertionResult testing::internal::EqHelper::Compare<BmpDecoder::PixFmt, BmpDecoder::PixFmt, (void*)0>(char const*, char const*, BmpDecoder::PixFmt const&, BmpDecoder::PixFmt const&)
  0.00      0.06     0.00        6     0.00     3.00  TestInfo::TestInfo(TestInfo const&)
  0.00      0.06     0.00        6     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<TestInfo> >::deallocate(std::_List_node<TestInfo>*, unsigned long)
  0.00      0.06     0.00        6     0.00     0.49  void __gnu_cxx::new_allocator<std::_List_node<TestInfo> >::destroy<TestInfo>(TestInfo*)
  0.00      0.06     0.00        6     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<TestInfo> >::allocate(unsigned long, void const*)
  0.00      0.06     0.00        6     0.00     3.00  void __gnu_cxx::new_allocator<std::_List_node<TestInfo> >::construct<TestInfo, TestInfo const&>(TestInfo*, TestInfo const&)
  0.00      0.06     0.00        6     0.00     0.00  __gnu_cxx::new_allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > >::new_allocator()
  0.00      0.06     0.00        6     0.00     0.00  __gnu_cxx::__alloc_traits<std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > >, std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > >::_S_select_on_copy(std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > const&)
  0.00      0.06     0.00        6     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<TestInfo> >::_M_max_size() const
  0.00      0.06     0.00        6     0.00     0.00  __gnu_cxx::new_allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > >::max_size() const
  0.00      0.06     0.00        6     0.00     0.00  std::_Vector_base<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > >::_M_get_Tp_allocator() const
  0.00      0.06     0.00        6     0.00     0.00  std::_List_iterator<TestInfo>::operator*() const
  0.00      0.06     0.00        6     0.00     0.00  std::initializer_list<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > >::end() const
  0.00      0.06     0.00        6     0.00     0.00  std::initializer_list<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > >::size() const
  0.00      0.06     0.00        6     0.00     0.00  std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > >::size() const
